id,商品名称,品牌,型号,功效,产地,适用发质,化妆品净含量
592700666817,小苍兰洗发水套装持久留香味控油去屑止痒清香女男洗头发膏网红款 ,魔香 ,,温和清洁、修护 滋润 保湿 补水 ,中国 ,所有发质 ,【上新促销买1送1】小苍兰香氛洗发水500ML（送同款沐浴露） 【上新促销买1送1】小苍兰香氛洗发水500ML（送同款洗发水） 【上新促销买1送1】小苍兰香氛洗发水500ML（送同款护发素） 【买1送1】小苍兰洗发水500ML（送迷迭香控油除螨洗发水） 【500ML+500ML+500ML】小苍兰洗发水两瓶装+沐浴露 【500ML+500ML+500ML】小苍兰洗发水护发素沐浴露套装 【800ML+800ML+800ML】小苍兰洗发水护发素沐浴露套装 
568593114693,Moist Diane/黛丝恩 黛丝恩 摩洛哥油洗发水 ,Moist Diane/黛丝恩 ,,清洁 发色亮泽 清透润泽光泽亮丽 ,日本 ,,滋润亮泽洗发水500ml 头皮养护控油洗发水500ml 损伤修护洗发水500ml 滋润亮泽洗护套装500ml*2 头皮养护控油洗护套装500ml*2 损伤修护洗护套装500ml*2 
586176015841,Leiws/贝维诗 生姜植物香防脱洗发水 ,Leiws/贝维诗 ,,强根健发 去头屑 防脱 育发 控油 ,中国 ,所有发质 ,防脱除螨洗发水 防脱除螨洗发+护发（修护版） 防脱除螨洗发+迷迭香洗发（除螨加强版） 防脱除螨洗发+育发液（男中度脱发） 防脱除螨洗发水+迷迭香洗发+育发液（男重度脱发） 防脱除螨洗发+护发+迷迭香洗发（女中度脱发） 防脱除螨洗发+护发+迷迭香洗发+育发液（女重度脱发） 防脱除螨洗发+迷迭香洗发+育发液+沐浴（全套男） 防脱除螨洗发+迷迭香洗发+育发液+护发+沐浴（全套女） 
579689200183,HAIR RECIPE/发の食谱 Hair Recipe发之食谱旅行装50ml+50g ,HAIR RECIPE ,,丰盈蓬松 ,中国 ,,无花果50*2 苹果姜50*2 蜂蜜50*2 
574366960259,韩方五谷 韩方五谷玲珑香芬营养洗发乳 ,韩方五谷 ,,深层滋养头皮、清洁 温和清洁、修护 去头屑 头皮控油 柔顺ROSHUN ,中国 ,干性 ,（500ML洗发水+500ML护发素）赠同款500ML沐浴露 800ML洗发水+800ML护发素 800ML洗发水+800ML沐浴露 800ML洗发水+800ML护发素+800ML沐浴露 
569902451023,COCOVEL/蔻露薇 750ml香氛洗发水 ,COCOVEL/蔻露薇 ,750ml香氛洗发水 ,,中国大陆 ,所有发质 ,
44844667084,巴登魔瓶 茶树去屑洗发水 ,巴登魔瓶 ,,去头屑 头皮舒缓 ,中国 ,所有发质 ,480ml 
42038824829,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,A’Gensn/安安金纯 ,,丰盈蓬松 去头屑 ,中国 ,所有发质 ,750g去屑柔顺洗发水单瓶装[关注店铺优先发货] 350g去屑柔顺洗发水小瓶装[关注店铺优先发货] 750g+750g去屑柔顺洗发两瓶 750g去屑柔顺洗发水+750g焗油洗发水两瓶装 750g去屑柔顺洗发水+750g藏红花洗发水两瓶装 750g去屑柔顺洗发水+750g薰衣草洗发水两瓶装 
9180531789,博倩 防脱育发洗发露 ,博倩 ,,防脱 育发 ,中国 ,所有发质 ,800mL 
528518764636,FANTEXI/范特西 山茶花无屑顺爽洗发露 ,FANTEXI/范特西 ,山茶花无屑顺爽洗发露 ,深度滋养 滋润营养 烫染修复 改善毛躁 烫后护卷 ,中国大陆 ,严重受损发质（经常染烫） ,
575827473710,舒蕾 绿茶籽清爽控油去屑洗发露 ,舒蕾 ,绿茶籽清爽控油去屑洗发露 ,去屑止痒 深度清洁 控油 去屑 ,中国大陆 ,,
563790504767,潘婷洗发水 丝质顺滑750ml秀发能量水男女士包邮 ,潘婷 ,潘婷丝质顺滑洗发水套装 ,柔软顺滑 滋润 补水 ,中国大陆 ,所有发质 ,
564794140847,Moist Diane/黛丝恩 植萃洗发水滋润型 ,Moist Diane/黛丝恩 ,,清透润泽光泽亮丽 其他/other ,日本 ,,绿瓶滋润亮泽型洗发水 蓝瓶水润轻盈保湿洗发水 粉瓶损伤修护洗发水 
586367039780,潘婷丝质顺滑洗发水护发素500ml+500ml洗护套装氨基酸通用旗舰店 ,潘婷 ,,损伤修复 深层清洁 ,,所有发质 ,
536681576463,巴黎欧莱雅防褪色补色固色护色锁色洗发水染后护色护发素套装正品 ,L’Oreal professionnel/巴黎欧莱雅沙龙专属 ,,,西班牙 ,,
547114731510,Detllou/迪诺 柔顺修护滋养洗发乳 ,Detllou/迪诺 ,柔顺修护滋养洗发乳 ,柔软顺滑 深度清洁 滋润营养 改善毛躁 控油 ,中国大陆 ,正常发质 ,
43500126145,syoss丝蕴洗发水套装无硅净屑洗发露洗头膏男女750ml去屑止痒控油 ,SYOSS/丝蕴 ,清润净屑750ml*2套装 ,去屑止痒 深度清洁 丰盈蓬松 控油 去屑 ,中国大陆 ,油性 ,
541543807253,笛梵 毛囊净化强根洗发乳 ,笛梵 ,毛囊净化强根洗发乳 ,柔软顺滑 去屑止痒 深度清洁 改善毛躁 控油 ,中国大陆 ,所有发质 ,
538776190241,徽歌 养发米浆-淘米水洗发乳 ,徽歌 ,养发米浆-淘米水洗发乳 ,柔软顺滑 去屑止痒 深度清洁 滋润营养 烫染修复 ,中国大陆 ,所有发质 ,
529672322884,syoss丝蕴洗发水无硅油水润洗发水护发素套装正品控油蓬松洗发露 ,SYOSS/丝蕴 ,,丰盈蓬松 滋润 补水 ,中国 ,,
562827060160,MamaKids 婴儿泡沬洗发液初生宝宝弱酸性洗发水滋润护发水 370ml ,Mama&Kids ,,,日本 ,,
551623487121,YUNEGISH/优妮 600ml精油弱酸洗发乳+600ml精油弱酸护发精华乳 ,YUNEGISH/优妮 ,600ml精油弱酸洗发乳+600ml精油弱酸护发精华乳 ,柔软顺滑 去屑止痒 改善毛躁 控油 补水 ,中国大陆 ,,
38329183067,施华蔻多效修护19香水型洗头膏氨基酸洗护洗发水护发素套装1.4L ,Schwarzkopf/施华蔻 ,,,中国 ,,
38406404508,阿道夫 轻柔丝滑洗发水+沐浴露 ,阿道夫 ,轻柔丝滑洗发水+沐浴露 ,柔软顺滑 丰盈蓬松 改善毛躁 舒缓肌肤 ,中国大陆 ,所有发质 ,
573469503135,阿道夫 亮泽丝滑洗发香乳 ,阿道夫 ,亮泽丝滑洗发香乳 ,柔软顺滑 滋润营养 ,中国大陆 ,正常发质 ,
547155290379,Schwarzkopf/施华蔻 维他命丰盈无硅洗发露 ,Schwarzkopf/施华蔻 ,,深层清洁 ,中国 ,,600ml 400mL 200mL 
545048536351,KERASTASE/卡诗 强韧修护洗发水 ,KERASTASE/卡诗 ,,染烫受损护理 滋润 ,西班牙 ,受损发质 ,500ml 
45404935117,KERASTASE/卡诗 黛丝逸柔洗发水 ,KERASTASE/卡诗 ,,改善毛躁 保湿 ,西班牙 ,所有发质 ,250mL 
556190224679,海飞丝 幽香馥郁去屑洗发水 ,海飞丝 ,幽香馥郁去屑洗发水 ,深度滋养 去屑止痒 改善毛躁 改善头痒 去屑 ,中国大陆 ,所有发质 ,
590603565104,海飞丝 海飞丝清爽去油去屑洗发露500ml ,海飞丝 ,海飞丝清爽去油去屑洗发露500ml ,去屑止痒 ,中国大陆 ,,
568698015529,【官方正品】花吕无硅油洗发水护发素(油性头皮)套装香400ml*2 ,RYO/吕 ,,,韩国 ,,
565262190606,【官方正品】金吕修护染烫干枯毛躁洗发水护发素洗护套装400ml*2 ,RYO/吕 ,,,韩国 ,受损发质 ,
536435891269,Shiseido/资生堂 MACHERIE蜜桃珍珠洗发水 ,Shiseido/资生堂 ,,清透润泽光泽亮丽 保湿 ,日本 ,,450mL 
520475991094,阿道夫 洗护沐(滋润+护发+魅力) ,阿道夫 ,洗护沐(滋润+护发+魅力) ,滋润 舒缓肌肤 ,中国大陆 ,所有发质 ,
572189106135,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕垂顺) ,L'OREAL /欧莱雅 ,,滋润 柔顺ROSHUN ,中国 ,所有发质 ,440mL 
41197649012,阿道夫 净澈清爽洗发乳 ,阿道夫 ,,丰盈蓬松 ,中国 ,所有发质 ,亮泽丝滑310ml * 2瓶 滋润洗发310ml+控油洗发310ml 净屑洗发310ml + 护发素310ml 滋润洗发310ml+净屑洗发310ml 亮泽洗发310ml+滋润洗发310ml 亮泽洗发310ml+控油洗发310ml 滋润洗发310ml*2瓶 控油洗发310ml*2瓶 净屑洗发310ml*2瓶 亮泽丝滑洗发520ml+护发素520ml 净屑舒爽洗发520ml+护发素520ml 控油清爽洗发520ml+护发素520ml 修护滋润洗发520ml+护发素520ml 亮泽丝滑洗发520ml+净屑舒爽洗发520ml 亮泽丝滑洗发520ml+控油清爽洗发520ml 亮泽丝滑洗发520ml+修护滋润洗发520ml 净屑舒爽洗发520ml+控油清爽洗发520ml 净屑舒爽洗发520ml+修护滋润洗发520ml 控油清爽洗发520ml+修护滋润洗发520ml 亮泽丝滑洗发520ml*2瓶 净屑舒爽洗发520ml*2瓶 控油清爽洗发520ml*2瓶 修护滋润洗发520ml*2瓶 520ml*2瓶滋润洗发 520ml*2瓶控油洗发 520ml*2瓶净屑洗发 520*2瓶亮泽丝滑洗发水 520ml滋润洗发+520ml控油洗发 520ml滋润+520ml净屑洗发 520ml滋润洗发+520ml亮泽洗发 520ml净屑洗发+520ml亮泽丝滑洗发 520ml净屑洗发+520ml控油洗发 
571431784952,欧莱雅大金瓶奇焕炫亮无硅油洗发水精油护发素洗护套装 持久留香 ,L'OREAL /欧莱雅 ,,,中国 ,,
557851739120,Shiseido/资生堂 不老林保湿 ,Shiseido/资生堂 ,不老林保湿 ,深度滋养 滋润 ,日本 ,,
586980047107,联合利华凌仕沐浴露600g+清扬男士活力去头屑洗发水500g套装 ,CLEAR/清扬 ,凌仕续锐+清扬清爽控油套装 ,去屑 ,中国大陆 ,所有发质 ,
574241241549,联合利华清扬洗发水露吴亦凡同款去头屑女生花丛邂逅正品450g*2 ,CLEAR/清扬 ,"清扬女生洗发水花丛邂逅套装 ,,中国大陆 ,所有发质 ,",,,,
37979512045,海飞丝洗发水去油清爽控油去屑止痒男女柠檬洗发露旗舰店正品套装 ,海飞丝 ,柠檬组合 ,去屑止痒 深度清洁 控油 ,中国大陆 ,正常发质 ,
578280336684,正品海飞丝丝质洗发露去屑止痒旗舰店官方旗舰家庭套装男女洗发水 ,海飞丝 ,两部曲套装 ,去屑止痒 ,中国大陆 ,,
527198469072,清扬洗发水套装男女士750ml家庭装止痒控油水润去屑官方旗舰正品 ,CLEAR/清扬 ,去屑洗发露樱花沁爽 套装 ,去屑止痒 控油 ,中国大陆 ,正常发质 ,
587273096649,清扬男士洗发水去屑止痒活力洗发露500g+男士沐浴露激情600ml套装 ,CLEAR/清扬 ,洗沐组合 ,去屑止痒 控油 滋润 补水 ,中国大陆 ,,
524667813667,CLEAR/清扬 去屑洗发露(多效水润养护型) ,CLEAR/清扬 ,去屑洗发露(多效水润养护型) ,去屑 ,中国大陆 ,干性 ,
551908633466,RYO 黄吕防脱生发滋养洗发水 ,RYO/吕 ,,强根健发 丰盈蓬松 强韧防断发 防脱 ,韩国 ,所有发质 ,RYOE 黄吕 防脱固发滋养洗发水 500毫升 
589788171019,L'OREAL /欧莱雅 男士深层去屑洗发露 ,L'OREAL /欧莱雅 ,,去头屑 深层清洁 ,中国 ,,400mL 700mL 
560069917314,L'OREAL/欧莱雅 男士去屑洗发露(炭爽去油) ,L'OREAL /欧莱雅 ,,去头屑 ,中国 ,,700mL 200mL 
39264645790,L＇oreal/欧莱雅 净化洗发水 ,L'OREAL /欧莱雅 ,净化洗发水 ,去屑止痒 头皮舒缓 去屑 控油 深度清洁 ,中国大陆 ,所有发质 ,
533986018495,植观 Akari顺其自然柔顺水润洗护套装 ,植观 ,,,中国 ,干性 ,251g*2 
568433432612,植观 蓬松丰盈氨基酸洗发水 ,植观 ,,丰盈蓬松 头皮控油 ,中国 ,油性 ,80ml 
545089160697,RYO/吕 红吕深层修复洗发水 ,RYO/吕 ,红吕深层修复洗发水 ,深度滋养 防脱发 去屑止痒 烫染修复 改善毛躁 ,韩国 ,脆弱易断 ,
586114295709,沙宣 无硅油洗发水 ,沙宣 ,无硅油洗发水 ,,中国大陆 ,,
36818896920,沙宣 清盈顺柔洗发露 ,沙宣 ,清盈顺柔洗发露 ,柔软顺滑 深度清洁 滋润营养 改善毛躁 补水 ,中国大陆 ,所有发质 ,
10748339636,霸王 去屑止痒洗发精华素 ,霸王 ,,深层滋养头皮、清洁 温和清洁、修护 去头屑 头皮舒缓 损伤修复 ,中国 ,受损发质 ,1L 2000ml 
586661667623,飘柔洗发水1000ml家庭装正品护发精油男士女士套装旗舰店官方旗舰 ,REJOICE/飘柔 ,焗油护理洗发露500ml*2套装 ,柔软顺滑 深度清洁 焗油 改善毛躁 头皮舒缓 ,中国大陆 ,,
38498057523,霸王 首乌黑亮天然植物洗发露 ,霸王 ,,头皮舒缓 滋润 ,中国 ,所有发质 ,1500mL 750mL 
586512750415,潘婷洗发水400ml护发素200ml套装正品丝质顺滑男女旗舰店官方旗舰 ,潘婷 ,乳液修护洗400+护200套装 ,柔软顺滑 滋润营养 脆弱开叉护理 改善毛躁 烫后护卷 ,中国大陆 ,严重受损发质（经常染烫） ,
553783408869,SEEYOUNG/滋源 氨基酸生姜健发洗头水 ,SEEYOUNG/滋源 ,氨基酸生姜健发洗头水 ,深度滋养 柔软顺滑 深度清洁 滋润营养 丰盈蓬松 ,中国大陆 ,,
567443944688,SEEYOUNG/滋源 强韧香氛洗头水 ,SEEYOUNG/滋源 ,强韧香氛洗头水 ,深度滋养 ,中国大陆 ,,
36177888521,屈臣氏施华蔻多效修护19氨基酸洗护套装洗发露护发素修护毛躁干枯 ,Schwarzkopf/施华蔻 ,多效修护/全面修复19(洗发露+润发乳)套装 ,深层修复 脆弱开叉护理 ,中国大陆 ,所有发质 ,
531491743894,Schwarzkopf/施华蔻 辣木籽净透无硅洗发露 ,Schwarzkopf/施华蔻 ,,滋润 深层清洁 保湿 损伤修复 ,中国 ,所有发质 ,400mL 600ml 
561764917231,Schwarzkopf/施华蔻 羊绒脂滋养洗发露 ,Schwarzkopf/施华蔻 ,羊绒脂滋养洗发露 ,柔软顺滑 滋润营养 ,中国大陆 ,受损发质（染烫1-2次） ,
583154085540,【头皮油发尾干】triptychoflune三谷无硅氨基酸洗发水护发素套装 ,TriptychOfLune/三谷 ,,保湿 损伤修复 控油 改善头痒 滋润 ,,,
591916616222,triptychoflune三谷氨基酸无硅油洗发水护发素套装 控油去屑润滑 ,TriptychOfLune/三谷 ,控油去屑柔顺润滑 ,,中国大陆 ,,
565040045087,章华汉草 留香顺滑洗发乳 ,章华汉草 ,,温和清洁、修护 去头屑 头皮控油 控油 ,中国 ,所有发质 ,复活草修护洗发乳500ml*2瓶 复活草修护洗发乳750ml*2瓶 仙人草去屑洗发乳500ml*2瓶 仙人草去屑洗发乳750ml*2瓶 红石榴顺滑洗发乳500ml*2瓶 红石榴顺滑洗发乳750ml*2瓶 姜汁无硅油洗发乳500ml*2瓶 复活草修护洗发乳500ml+发膜500ml 复活草修护洗发乳750ml+发膜500ml 仙人草去屑洗发乳500ml+发膜500ml 仙人草去屑洗发乳750ml+发膜500ml 红石榴顺滑洗发乳500ml+发膜500ml 红石榴顺滑洗发乳750ml+发膜500ml 姜汁无硅油洗发乳500ml+发膜500ml 
37522908273,云南白药养元青防脱控油健发洗发水洗发露 强根防脱健发 2套装 ,云南白药 ,控油防脱洗发水短发2套装 ,柔软顺滑 去屑止痒 深度清洁 控油 头皮舒缓 ,中国大陆 ,,
529052501030,蜂花无硅油洗发水套装啤酒花生姜健发滋润男女士蓬松洗发露膏正品 ,蜂花 ,无硅油健发洗发露750ml套装 ,丰盈蓬松 改善毛躁 改善头痒 头皮舒缓 损伤修复 ,中国大陆 ,所有发质 ,
558092017507,Batiste/碧缇丝 免洗干发喷雾 ,Batiste/碧缇丝 ,,其他/other ,英国 ,所有发质 ,经典洁净50ml旅行装 专享定制礼盒 经典洁净200ml 清爽飘逸200ml 迷人花香200ml 果香樱桃200ml 异国情调200ml 倍感蓬松200ml 经典洁净200+经典洁净50ml 清爽飘逸200ml+经典洁净50ml 倍感蓬松200ml+经典洁净50ml 经典洁净200ml+清爽飘逸200ml 经典洁净200ml+迷人花香200ml 迷人花香200ml+果香樱桃200ml 经典洁净200ml+倍感蓬松200ml 
574941047174,PAHKEN/帕克 迷迭香非离子洗发水 ,PAHKEN/帕克 ,,强根健发 深层滋养头皮、清洁 改善毛躁 去头屑 头皮控油 ,中国 ,所有发质 ,迷迭香洗发水500ML 迷迭香护发素500ML 迷迭香沐浴露500ML 
538309128648,Lux力士小晶钻无硅油洗发水护发素臻璨修护男女士正品套装450ml*2 ,LUX/力士 ,,丰盈蓬松 其他 改善毛躁 ,,,
587761413128,COCOVEL/蔻露薇 洗发水沐浴露 ,COCOVEL/蔻露薇 ,洗发水沐浴露 ,深度滋养 柔软顺滑 去屑止痒 控油 补水 ,中国大陆 ,,
588175785264,SHISEIDO PROFESSIONAL/资生堂专业美发 ,SHISEIDO PROFESSIONAL/资生堂专业美发 ,,强根健发 ,日本 ,,250mL 500ml 1L 
569645848115,魔香 水润蛋白滋养修护香芬洗发乳 ,魔香 ,,深层滋养头皮、清洁 清洁 发色亮泽 清透润泽光泽亮丽 温和清洁、修护 改善毛躁 ,中国 ,,【买一送一】洗发水500ml（送沐浴露500ml） 滋养洗发水800ml+沐浴露500ml 滋养洗发水800ml+护发素800ml 滋养洗发水800ml+护发素800ml+沐浴露500ml 滋养洗发水800ml*2 滋养洗发水800ml+护发素500ml 滋养洗发水300ml+护发素800ml 滋养洗发水800ml（送鳄梨护发素150ml） 修护护发素800ml
530892109998,草方 祛屑洗发剂 ,草方 ,祛屑洗发剂 ,深度滋养 滋润营养 改善头痒 去屑 ,中国大陆 ,头皮屑 ,
40515689540,LUSH 杂果宾治洗发露 Rehab ,LUSH ,,头皮控油 防脱 ,日本 ,混合性 ,100g 250g 500g 
563404669502,TAMANOHADA/玉の肌 洗发水 ,TAMANOHADA/玉の肌 ,洗发水 ,深度滋养 ,日本 ,,
544232231938,舒蕾 烁金焗油洗发露 ,舒蕾 ,烁金焗油洗发露 ,深度滋养 柔软顺滑 焗油 滋润 ,中国大陆 ,所有发质 ,
527446529136,熊野油脂 滋润无硅洗发水 ,熊野油脂 ,滋润无硅洗发水 ,深度滋养 防脱发 去屑止痒 控油 补水 ,日本 ,所有发质 ,
536600008411,MAYWUFA/美吾发 檀香精油洗发精 ,美吾发 ,,温和清洁、修护 丰盈蓬松 深层清洁 保湿 ,台湾省 ,油性 ,500ml 850mL 
562790482591,青蛙王子儿童洗发水正品3-15岁女孩男孩宝宝无硅油天然柔顺洗发露 ,FROGPRINCE/青蛙王子 ,,,中国大陆 ,,
574065880289,?美国belli孕妇洗发水护发素套装孕妇专用露洗护怀孕期孕用品然天 ,Belli ,,,,混合性 ,
562785116372,George caroll/乔治卡罗尔 乔卡男士魅力洗发水沐浴露 ,George caroll/乔治卡罗尔 ,乔卡男士魅力洗发水沐浴露 ,柔软顺滑 去屑止痒 深度清洁 改善毛躁 控油 ,中国大陆 ,所有发质 ,
547716371955,资生堂洗发水家庭装 惠润绿野芳香无硅油洗发露套装 官方旗舰店 ,惠润 ,绿野芳香无硅油洗发水3瓶组合 ,滋润 ,日本 ,,
40497430612,LUSH 薰衣迷洗发皂 Jumping Juniper ,LUSH ,,改善头痒 头皮控油 深层清洁 ,日本 ,油性 ,55g 
540281137976,正品力士洗发水乳液露洗头膏护发素家庭套装止痒控油滋养男女士 ,LUX/力士 ,力士新活炫亮洗发乳沐浴露套装 ,深层修复 其他 ,中国大陆 ,所有发质 ,
546610476667,红色小象儿童洗发水无硅油3女孩7男孩正品包邮女童去屑洗发旗舰店 ,红色小象 ,,,中国大陆 ,,
526458796758,Sivia/仙维娜 橄榄去屑柔顺洗发露+橄榄舒爽沐浴露 ,Sivia/仙维娜 ,橄榄去屑柔顺洗发露+橄榄舒爽沐浴露 ,深度滋养 去屑止痒 控油 头皮舒缓 ,中国大陆 ,所有发质 ,
578146335519,佰草世家生姜洗发水 送防脱发增发密发生变长育发液 男女白发黑发 ,佰草世家 ,,深层滋养头皮、清洁 改善毛躁 去头屑 头皮舒缓 柔顺ROSHUN ,中国 ,,其他/other 
10591310356,博倩 老姜皇防脱育发洗发露 ,博倩 ,,改善头痒 去头屑 头皮控油 头皮舒缓 防脱 ,中国 ,所有发质 ,800mL 
23614532798,郁美净儿童洗发水沐浴露液二合一正品宝宝6 12岁3-15女孩男无硅油 ,郁美净 ,,,中国大陆 ,,
538642247209,资生堂洗护套装 水之密语净澄水活洗发水护发素600ml*2锁水滋养 ,AQUAIR/水之密语 ,净澄水活洗发水护发素(倍润型)套装 ,柔软顺滑 改善毛躁 滋润 清洁发丝头皮 ,中国大陆 ,,
533639234061,mese/美多丝 美多丝生姜净屑固发洗发露（无硅油） ,mese/美多丝 ,,深层滋润头皮、清洁 温和清洁、修护 改善头痒 头皮舒缓 控油 ,中国 ,,无硅油生姜净屑洗发露300ml*2瓶 生姜滋养固发洗发乳300ml*2瓶 无硅油生姜净屑洗发露300ml+生姜滋养还原霜300ml【头屑掉发发质套餐】 生姜滋养固发洗发乳300ml+生姜滋养还原霜300ml【脆弱掉发发质套餐】 
45667626834,Shiseido/资生堂 护理道芳氛头皮护理净透控油洗发露 ,Shiseido/资生堂 ,护理道芳氛头皮护理净透控油洗发露 ,丰盈蓬松 头皮舒缓 控油 深度清洁 ,日本 ,所有发质 ,
594667268710,舒霖屑净发用洗剂正品远方药用洗发水傣医植物去屑止痒控油膏露液 ,舒霖 ,,改善头痒 深层滋润头皮、清洁 去头屑 ,中国 ,所有发质 ,100mL 260mL 
520926648187,Adidas/阿迪达斯男士洗发水沐浴露套装去屑控油活力洗头膏沐浴露 ,Adidas/阿迪达斯 ,阿迪达斯洗发水+沐浴露套装 ,去屑止痒 深度清洁 控油 补水 ,中国大陆 ,,
